172.24.0.1 - - [29/Jul/2020:13:28:18 +0300] "GET /public/installation/index.php?tmpl=body&view=database HTTP/1.1" 200 1978 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:34 +0300] "GET /public/ HTTP/1.1" 302 316 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:34 +0300] "GET /public/installation/index.php HTTP/1.1" 200 5302 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:35 +0300] "GET /public/media/jui/css/bootstrap-responsive.min.css?273194992de1d549cfb6cbac52673415 HTTP/1.1" 200 4285 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:35 +0300] "GET /public/media/jui/css/bootstrap-extended.css?273194992de1d549cfb6cbac52673415 HTTP/1.1" 200 2555 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:35 +0300] "GET /public/media/jui/css/chosen.css?273194992de1d549cfb6cbac52673415 HTTP/1.1" 200 2744 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:35 +0300] "GET /public/installation/template/css/template.css?273194992de1d549cfb6cbac52673415 HTTP/1.1" 200 2060 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:35 +0300] "GET /public/media/jui/js/jquery-noconflict.js?273194992de1d549cfb6cbac52673415 HTTP/1.1" 200 316 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:35 +0300] "GET /public/media/jui/js/jquery-migrate.min.js?273194992de1d549cfb6cbac52673415 HTTP/1.1" 200 4365 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:35 +0300] "GET /public/media/system/js/core.js?273194992de1d549cfb6cbac52673415 HTTP/1.1" 200 3718 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:35 +0300] "GET /public/media/system/js/punycode.js?273194992de1d549cfb6cbac52673415 HTTP/1.1" 200 1872 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:35 +0300] "GET /public/media/jui/css/bootstrap.min.css?273194992de1d549cfb6cbac52673415 HTTP/1.1" 200 17483 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:35 +0300] "GET /public/media/jui/js/bootstrap.min.js?273194992de1d549cfb6cbac52673415 HTTP/1.1" 200 8098 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:35 +0300] "GET /public/media/system/js/validate.js?273194992de1d549cfb6cbac52673415 HTTP/1.1" 200 1728 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:35 +0300] "GET /public/media/system/js/keepalive.js?273194992de1d549cfb6cbac52673415 HTTP/1.1" 200 655 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:35 +0300] "GET /public/installation/template/js/installation.js?273194992de1d549cfb6cbac52673415 HTTP/1.1" 200 3386 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:35 +0300] "GET /public/media/jui/js/chosen.jquery.min.js?273194992de1d549cfb6cbac52673415 HTTP/1.1" 200 8085 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:31:35 +0300] "GET /public/media/jui/js/jquery.min.js?273194992de1d549cfb6cbac52673415 HTTP/1.1" 200 34491 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
127.0.0.1 - - [29/Jul/2020:13:31:40 +0300] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.38 (Debian) PHP/7.4.8 (internal dummy connection)"
127.0.0.1 - - [29/Jul/2020:13:31:41 +0300] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.38 (Debian) PHP/7.4.8 (internal dummy connection)"
172.24.0.1 - - [29/Jul/2020:13:32:17 +0300] "POST /public/installation/index.php HTTP/1.1" 200 435 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:32:17 +0300] "GET /public/installation/index.php?tmpl=body&view=database HTTP/1.1" 200 1962 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:32:27 +0300] "POST /public/installation/index.php HTTP/1.1" 200 542 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:32:27 +0300] "GET /public/installation/index.php?tmpl=body&view=database HTTP/1.1" 200 1973 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:33:43 +0300] "GET /public/ HTTP/1.1" 302 316 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:33:43 +0300] "GET /public/installation/index.php HTTP/1.1" 200 5301 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:33:43 +0300] "GET /public/media/jui/css/chosen.css?7ba18f8fc4d0705bf7d3e6532a20cb4d HTTP/1.1" 200 2744 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:33:43 +0300] "GET /public/media/jui/css/bootstrap.min.css?7ba18f8fc4d0705bf7d3e6532a20cb4d HTTP/1.1" 200 17483 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:33:43 +0300] "GET /public/media/jui/css/bootstrap-responsive.min.css?7ba18f8fc4d0705bf7d3e6532a20cb4d HTTP/1.1" 200 4285 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:33:43 +0300] "GET /public/media/jui/css/bootstrap-extended.css?7ba18f8fc4d0705bf7d3e6532a20cb4d HTTP/1.1" 200 2554 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:33:43 +0300] "GET /public/media/jui/js/jquery-noconflict.js?7ba18f8fc4d0705bf7d3e6532a20cb4d HTTP/1.1" 200 317 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:33:43 +0300] "GET /public/media/jui/js/jquery-migrate.min.js?7ba18f8fc4d0705bf7d3e6532a20cb4d HTTP/1.1" 200 4365 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:33:43 +0300] "GET /public/media/jui/js/bootstrap.min.js?7ba18f8fc4d0705bf7d3e6532a20cb4d HTTP/1.1" 200 8098 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
172.24.0.1 - - [29/Jul/2020:13:33:43 +0300] "GET /public/media/jui/js/chosen.jquery.min.js?7ba18f8fc4d0705bf7d3e6532a20cb4d HTTP/1.1" 200 8085 "http://localhost:8087/public/installation/index.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:78.0) Gecko/20100101 Firefox/78.0"
